entity_id,pathway,event,event_type,time,resource_id,run
62,Non-Trauma,MINORS_registration_complete,resource_use_end,469.6561560383577,1.0,13
62,Non-Trauma,MINORS_examination_wait_begins,queue,469.6561560383577,,13
65,Non-Trauma,MINORS_registration_begins,resource_use,469.6561560383577,1.0,13
78,Non-Trauma,triage_complete,resource_use_end,469.7302974903787,1.0,13
78,Non-Trauma,MINORS_registration_wait_begins,queue,469.7302974903787,,13
80,Non-Trauma,triage_begins,resource_use,469.7302974903787,1.0,13
75,Trauma,TRAUMA_stabilisation_complete,resource_use_end,469.7553530419644,4.0,13
75,Trauma,TRAUMA_treatment_wait_begins,queue,469.7553530419644,,13
75,Trauma,TRAUMA_treatment_begins,resource_use,469.7553530419644,5.0,13
77,Trauma,TRAUMA_stabilisation_begins,resource_use,469.7553530419644,4.0,13
98,Shared,arrival,arrival_departure,470.7578192270693,,13
98,Non-Trauma,triage_wait_begins,queue,470.7578192270693,,13
99,Shared,arrival,arrival_departure,471.26823262975154,,13
99,Non-Trauma,triage_wait_begins,queue,471.26823262975154,,13
61,Non-Trauma,MINORS_registration_complete,resource_use_end,472.548622508854,2.0,13
61,Non-Trauma,MINORS_examination_wait_begins,queue,472.548622508854,,13
67,Non-Trauma,MINORS_registration_begins,resource_use,472.548622508854,2.0,13
79,Non-Trauma,triage_complete,resource_use_end,473.0502619774118,2.0,13
79,Non-Trauma,MINORS_registration_wait_begins,queue,473.0502619774118,,13
81,Non-Trauma,triage_begins,resource_use,473.0502619774118,2.0,13
100,Shared,arrival,arrival_departure,473.18904492120043,,13
100,Trauma,triage_wait_begins,queue,473.18904492120043,,13
101,Shared,arrival,arrival_departure,473.82980996528386,,13
101,Non-Trauma,triage_wait_begins,queue,473.82980996528386,,13
46,Non-Trauma,MINORS_treatment_complete,resource_use_end,474.4558955028787,1.0,13
46,Shared,depart,arrival_departure,474.4558955028787,,13
47,Non-Trauma,MINORS_treatment_complete,resource_use_end,474.6638449618702,3.0,13
47,Shared,depart,arrival_departure,474.6638449618702,,13
75,Trauma,TRAUMA_treatment_complete,resource_use_end,474.994257067995,5.0,13
75,Shared,depart,arrival_departure,474.994257067995,,13
102,Shared,arrival,arrival_departure,475.84131285589854,,13
102,Non-Trauma,triage_wait_begins,queue,475.84131285589854,,13
103,Shared,arrival,arrival_departure,475.9952482209469,,13
103,Non-Trauma,triage_wait_begins,queue,475.9952482209469,,13
81,Non-Trauma,triage_complete,resource_use_end,477.42390554905876,2.0,13
81,Non-Trauma,MINORS_registration_wait_begins,queue,477.42390554905876,,13
82,Non-Trauma,triage_begins,resource_use,477.42390554905876,2.0,13
65,Non-Trauma,MINORS_registration_complete,resource_use_end,477.5964026079326,1.0,13
65,Non-Trauma,MINORS_examination_wait_begins,queue,477.5964026079326,,13
68,Non-Trauma,MINORS_registration_begins,resource_use,477.5964026079326,1.0,13
104,Shared,arrival,arrival_departure,478.761273834971,,13
104,Trauma,triage_wait_begins,queue,478.761273834971,,13
105,Shared,arrival,arrival_departure,479.01922860731554,,13
105,Trauma,triage_wait_begins,queue,479.01922860731554,,13
49,Non-Trauma,MINORS_examination_complete,resource_use_end,479.3080825873012,1.0,13
49,Non-Trauma,requires_treatment,attribute_assigned,479.3080825873012,,13
49,Non-Trauma,MINORS_treatment_wait_begins,queue,479.3080825873012,,13
49,Non-Trauma,MINORS_treatment_begins,resource_use,479.3080825873012,4.0,13
53,Non-Trauma,MINORS_examination_begins,resource_use,479.3080825873012,1.0,13
48,Non-Trauma,MINORS_treatment_complete,resource_use_end,480.8781508750346,2.0,13
48,Shared,depart,arrival_departure,480.8781508750346,,13
67,Non-Trauma,MINORS_registration_complete,resource_use_end,480.9516586963836,2.0,13
67,Non-Trauma,MINORS_examination_wait_begins,queue,480.9516586963836,,13
66,Non-Trauma,MINORS_registration_begins,resource_use,480.9516586963836,2.0,13
80,Non-Trauma,triage_complete,resource_use_end,481.69765426438295,1.0,13
80,Non-Trauma,MINORS_registration_wait_begins,queue,481.69765426438295,,13
83,Trauma,triage_begins,resource_use,481.69765426438295,1.0,13
52,Non-Trauma,MINORS_examination_complete,resource_use_end,482.7152246299493,2.0,13
52,Shared,depart,arrival_departure,482.7152246299493,,13
54,Non-Trauma,MINORS_examination_begins,resource_use,482.7152246299493,2.0,13
50,Non-Trauma,MINORS_examination_complete,resource_use_end,483.09278787605234,3.0,13
50,Shared,depart,arrival_departure,483.09278787605234,,13
55,Non-Trauma,MINORS_examination_begins,resource_use,483.09278787605234,3.0,13
68,Non-Trauma,MINORS_registration_complete,resource_use_end,483.13086248239756,1.0,13
68,Non-Trauma,MINORS_examination_wait_begins,queue,483.13086248239756,,13
69,Non-Trauma,MINORS_registration_begins,resource_use,483.13086248239756,1.0,13
82,Non-Trauma,triage_complete,resource_use_end,487.1706708317073,2.0,13
82,Non-Trauma,MINORS_registration_wait_begins,queue,487.1706708317073,,13
84,Non-Trauma,triage_begins,resource_use,487.1706708317073,2.0,13
106,Shared,arrival,arrival_departure,487.26626144944083,,13
106,Non-Trauma,triage_wait_begins,queue,487.26626144944083,,13
107,Shared,arrival,arrival_departure,490.41346234786977,,13
107,Trauma,triage_wait_begins,queue,490.41346234786977,,13
66,Non-Trauma,MINORS_registration_complete,resource_use_end,490.9551018398771,2.0,13
66,Non-Trauma,MINORS_examination_wait_begins,queue,490.9551018398771,,13
71,Non-Trauma,MINORS_registration_begins,resource_use,490.9551018398771,2.0,13
69,Non-Trauma,MINORS_registration_complete,resource_use_end,491.9306720642591,1.0,13
69,Non-Trauma,MINORS_examination_wait_begins,queue,491.9306720642591,,13
70,Non-Trauma,MINORS_registration_begins,resource_use,491.9306720642591,1.0,13
49,Non-Trauma,MINORS_treatment_complete,resource_use_end,492.01390200697887,4.0,13
49,Shared,depart,arrival_departure,492.01390200697887,,13
84,Non-Trauma,triage_complete,resource_use_end,493.64413315887384,2.0,13
84,Non-Trauma,MINORS_registration_wait_begins,queue,493.64413315887384,,13
85,Trauma,triage_begins,resource_use,493.64413315887384,2.0,13
53,Non-Trauma,MINORS_examination_complete,resource_use_end,494.9587815308507,1.0,13
53,Non-Trauma,requires_treatment,attribute_assigned,494.9587815308507,,13
53,Non-Trauma,MINORS_treatment_wait_begins,queue,494.9587815308507,,13
53,Non-Trauma,MINORS_treatment_begins,resource_use,494.9587815308507,1.0,13
51,Non-Trauma,MINORS_examination_begins,resource_use,494.9587815308507,1.0,13
83,Trauma,triage_complete,resource_use_end,495.21326573262894,1.0,13
83,Trauma,TRAUMA_stabilisation_wait_begins,queue,495.21326573262894,,13
86,Non-Trauma,triage_begins,resource_use,495.21326573262894,1.0,13
108,Shared,arrival,arrival_departure,496.77305502406176,,13
108,Non-Trauma,triage_wait_begins,queue,496.77305502406176,,13
109,Shared,arrival,arrival_departure,498.4068398996988,,13
109,Non-Trauma,triage_wait_begins,queue,498.4068398996988,,13
70,Non-Trauma,MINORS_registration_complete,resource_use_end,498.6901322516018,1.0,13
70,Non-Trauma,MINORS_examination_wait_begins,queue,498.6901322516018,,13
74,Non-Trauma,MINORS_registration_begins,resource_use,498.6901322516018,1.0,13
71,Non-Trauma,MINORS_registration_complete,resource_use_end,498.77201257380943,2.0,13
71,Non-Trauma,MINORS_examination_wait_begins,queue,498.77201257380943,,13
73,Non-Trauma,MINORS_registration_begins,resource_use,498.77201257380943,2.0,13
55,Non-Trauma,MINORS_examination_complete,resource_use_end,499.6036865456819,3.0,13
55,Shared,depart,arrival_departure,499.6036865456819,,13
57,Non-Trauma,MINORS_examination_begins,resource_use,499.6036865456819,3.0,13
54,Non-Trauma,MINORS_examination_complete,resource_use_end,499.851569981825,2.0,13
54,Shared,depart,arrival_departure,499.851569981825,,13
58,Non-Trauma,MINORS_examination_begins,resource_use,499.851569981825,2.0,13
110,Shared,arrival,arrival_departure,502.51578029858246,,13
110,Non-Trauma,triage_wait_begins,queue,502.51578029858246,,13
74,Non-Trauma,MINORS_registration_complete,resource_use_end,505.5588793280879,1.0,13
74,Non-Trauma,MINORS_examination_wait_begins,queue,505.5588793280879,,13
76,Non-Trauma,MINORS_registration_begins,resource_use,505.5588793280879,1.0,13
85,Trauma,triage_complete,resource_use_end,507.5954506010946,2.0,13
85,Trauma,TRAUMA_stabilisation_wait_begins,queue,507.5954506010946,,13
87,Non-Trauma,triage_begins,resource_use,507.5954506010946,2.0,13
73,Non-Trauma,MINORS_registration_complete,resource_use_end,507.71356637026213,2.0,13
73,Non-Trauma,MINORS_examination_wait_begins,queue,507.71356637026213,,13
78,Non-Trauma,MINORS_registration_begins,resource_use,507.71356637026213,2.0,13
53,Non-Trauma,MINORS_treatment_complete,resource_use_end,508.1449018840824,1.0,13
53,Shared,depart,arrival_departure,508.1449018840824,,13
111,Shared,arrival,arrival_departure,509.53752003560885,,13
111,Non-Trauma,triage_wait_begins,queue,509.53752003560885,,13
51,Non-Trauma,MINORS_examination_complete,resource_use_end,511.0333534601506,1.0,13
51,Non-Trauma,requires_treatment,attribute_assigned,511.0333534601506,,13
51,Non-Trauma,MINORS_treatment_wait_begins,queue,511.0333534601506,,13
51,Non-Trauma,MINORS_treatment_begins,resource_use,511.0333534601506,3.0,13
59,Non-Trauma,MINORS_examination_begins,resource_use,511.0333534601506,1.0,13
112,Shared,arrival,arrival_departure,511.20551995472107,,13
112,Non-Trauma,triage_wait_begins,queue,511.20551995472107,,13
87,Non-Trauma,triage_complete,resource_use_end,511.61777699884846,2.0,13
87,Non-Trauma,MINORS_registration_wait_begins,queue,511.61777699884846,,13
88,Non-Trauma,triage_begins,resource_use,511.61777699884846,2.0,13
76,Non-Trauma,MINORS_registration_complete,resource_use_end,512.8315278641694,1.0,13
76,Non-Trauma,MINORS_examination_wait_begins,queue,512.8315278641694,,13
79,Non-Trauma,MINORS_registration_begins,resource_use,512.8315278641694,1.0,13
57,Non-Trauma,MINORS_examination_complete,resource_use_end,514.9563208891898,3.0,13
57,Non-Trauma,requires_treatment,attribute_assigned,514.9563208891898,,13
57,Non-Trauma,MINORS_treatment_wait_begins,queue,514.9563208891898,,13
57,Non-Trauma,MINORS_treatment_begins,resource_use,514.9563208891898,2.0,13
56,Non-Trauma,MINORS_examination_begins,resource_use,514.9563208891898,3.0,13
86,Non-Trauma,triage_complete,resource_use_end,515.5072607285716,1.0,13
86,Non-Trauma,MINORS_registration_wait_begins,queue,515.5072607285716,,13
89,Non-Trauma,triage_begins,resource_use,515.5072607285716,1.0,13
113,Shared,arrival,arrival_departure,515.6393738384741,,13
113,Non-Trauma,triage_wait_begins,queue,515.6393738384741,,13
78,Non-Trauma,MINORS_registration_complete,resource_use_end,516.1390282651481,2.0,13
78,Non-Trauma,MINORS_examination_wait_begins,queue,516.1390282651481,,13
81,Non-Trauma,MINORS_registration_begins,resource_use,516.1390282651481,2.0,13
58,Non-Trauma,MINORS_examination_complete,resource_use_end,517.516508114562,2.0,13
58,Non-Trauma,requires_treatment,attribute_assigned,517.516508114562,,13
58,Non-Trauma,MINORS_treatment_wait_begins,queue,517.516508114562,,13
58,Non-Trauma,MINORS_treatment_begins,resource_use,517.516508114562,4.0,13
60,Non-Trauma,MINORS_examination_begins,resource_use,517.516508114562,2.0,13
89,Non-Trauma,triage_complete,resource_use_end,519.8589685721746,1.0,13
89,Non-Trauma,MINORS_registration_wait_begins,queue,519.8589685721746,,13
90,Non-Trauma,triage_begins,resource_use,519.8589685721746,1.0,13
114,Shared,arrival,arrival_departure,520.2485523553985,,13
114,Non-Trauma,triage_wait_begins,queue,520.2485523553985,,13
88,Non-Trauma,triage_complete,resource_use_end,520.6354407786349,2.0,13
88,Non-Trauma,MINORS_registration_wait_begins,queue,520.6354407786349,,13
91,Non-Trauma,triage_begins,resource_use,520.6354407786349,2.0,13
79,Non-Trauma,MINORS_registration_complete,resource_use_end,521.2444212305002,1.0,13
79,Non-Trauma,MINORS_examination_wait_begins,queue,521.2444212305002,,13
80,Non-Trauma,MINORS_registration_begins,resource_use,521.2444212305002,1.0,13
81,Non-Trauma,MINORS_registration_complete,resource_use_end,523.6200151209812,2.0,13
81,Non-Trauma,MINORS_examination_wait_begins,queue,523.6200151209812,,13
82,Non-Trauma,MINORS_registration_begins,resource_use,523.6200151209812,2.0,13
51,Non-Trauma,MINORS_treatment_complete,resource_use_end,524.4345721552525,3.0,13
51,Shared,depart,arrival_departure,524.4345721552525,,13
90,Non-Trauma,triage_complete,resource_use_end,525.4006256094096,1.0,13
90,Non-Trauma,MINORS_registration_wait_begins,queue,525.4006256094096,,13
92,Trauma,triage_begins,resource_use,525.4006256094096,1.0,13
92,Trauma,triage_complete,resource_use_end,525.4735491427972,1.0,13
92,Trauma,TRAUMA_stabilisation_wait_begins,queue,525.4735491427972,,13
93,Trauma,triage_begins,resource_use,525.4735491427972,1.0,13
115,Shared,arrival,arrival_departure,526.0269699180471,,13
115,Non-Trauma,triage_wait_begins,queue,526.0269699180471,,13
59,Non-Trauma,MINORS_examination_complete,resource_use_end,527.862051137159,1.0,13
59,Shared,depart,arrival_departure,527.862051137159,,13
62,Non-Trauma,MINORS_examination_begins,resource_use,527.862051137159,1.0,13
116,Shared,arrival,arrival_departure,528.3147684448958,,13
116,Non-Trauma,triage_wait_begins,queue,528.3147684448958,,13
58,Non-Trauma,MINORS_treatment_complete,resource_use_end,530.6266171077812,4.0,13
58,Shared,depart,arrival_departure,530.6266171077812,,13
80,Non-Trauma,MINORS_registration_complete,resource_use_end,531.1938419964437,1.0,13
80,Non-Trauma,MINORS_examination_wait_begins,queue,531.1938419964437,,13
84,Non-Trauma,MINORS_registration_begins,resource_use,531.1938419964437,1.0,13
56,Non-Trauma,MINORS_examination_complete,resource_use_end,531.5538526343627,3.0,13
56,Shared,depart,arrival_departure,531.5538526343627,,13
61,Non-Trauma,MINORS_examination_begins,resource_use,531.5538526343627,3.0,13
82,Non-Trauma,MINORS_registration_complete,resource_use_end,531.6085279499619,2.0,13
82,Non-Trauma,MINORS_examination_wait_begins,queue,531.6085279499619,,13
87,Non-Trauma,MINORS_registration_begins,resource_use,531.6085279499619,2.0,13
57,Non-Trauma,MINORS_treatment_complete,resource_use_end,531.6782067555288,2.0,13
57,Shared,depart,arrival_departure,531.6782067555288,,13
117,Shared,arrival,arrival_departure,534.0696051769942,,13
117,Non-Trauma,triage_wait_begins,queue,534.0696051769942,,13
77,Trauma,TRAUMA_stabilisation_complete,resource_use_end,534.3722552561205,4.0,13
77,Trauma,TRAUMA_treatment_wait_begins,queue,534.3722552561205,,13
77,Trauma,TRAUMA_treatment_begins,resource_use,534.3722552561205,4.0,13
83,Trauma,TRAUMA_stabilisation_begins,resource_use,534.3722552561205,4.0,13
60,Non-Trauma,MINORS_examination_complete,resource_use_end,534.7529529134048,2.0,13
60,Shared,depart,arrival_departure,534.7529529134048,,13
65,Non-Trauma,MINORS_examination_begins,resource_use,534.7529529134048,2.0,13
93,Trauma,triage_complete,resource_use_end,535.2203855259593,1.0,13
93,Trauma,TRAUMA_stabilisation_wait_begins,queue,535.2203855259593,,13
94,Non-Trauma,triage_begins,resource_use,535.2203855259593,1.0,13
118,Shared,arrival,arrival_departure,538.6139673362912,,13
118,Non-Trauma,triage_wait_begins,queue,538.6139673362912,,13
84,Non-Trauma,MINORS_registration_complete,resource_use_end,539.2721095380306,1.0,13
84,Non-Trauma,MINORS_examination_wait_begins,queue,539.2721095380306,,13
86,Non-Trauma,MINORS_registration_begins,resource_use,539.2721095380306,1.0,13
87,Non-Trauma,MINORS_registration_complete,resource_use_end,540.3598278306763,2.0,13
87,Non-Trauma,MINORS_examination_wait_begins,queue,540.3598278306763,,13
89,Non-Trauma,MINORS_registration_begins,resource_use,540.3598278306763,2.0,13
119,Shared,arrival,arrival_departure,542.102401824223,,13
119,Non-Trauma,triage_wait_begins,queue,542.102401824223,,13
120,Shared,arrival,arrival_departure,544.1278876606278,,13
120,Non-Trauma,triage_wait_begins,queue,544.1278876606278,,13
62,Non-Trauma,MINORS_examination_complete,resource_use_end,545.2076405998887,1.0,13
62,Non-Trauma,requires_treatment,attribute_assigned,545.2076405998887,,13
62,Non-Trauma,MINORS_treatment_wait_begins,queue,545.2076405998887,,13
62,Non-Trauma,MINORS_treatment_begins,resource_use,545.2076405998887,1.0,13
67,Non-Trauma,MINORS_examination_begins,resource_use,545.2076405998887,1.0,13
61,Non-Trauma,MINORS_examination_complete,resource_use_end,545.4149950936824,3.0,13
61,Shared,depart,arrival_departure,545.4149950936824,,13
68,Non-Trauma,MINORS_examination_begins,resource_use,545.4149950936824,3.0,13
94,Non-Trauma,triage_complete,resource_use_end,546.0319781883658,1.0,13
94,Non-Trauma,MINORS_registration_wait_begins,queue,546.0319781883658,,13
95,Trauma,triage_begins,resource_use,546.0319781883658,1.0,13
89,Non-Trauma,MINORS_registration_complete,resource_use_end,546.0857289984425,2.0,13
89,Non-Trauma,MINORS_examination_wait_begins,queue,546.0857289984425,,13
88,Non-Trauma,MINORS_registration_begins,resource_use,546.0857289984425,2.0,13
86,Non-Trauma,MINORS_registration_complete,resource_use_end,547.1832386133784,1.0,13
86,Non-Trauma,MINORS_examination_wait_begins,queue,547.1832386133784,,13
90,Non-Trauma,MINORS_registration_begins,resource_use,547.1832386133784,1.0,13
65,Non-Trauma,MINORS_examination_complete,resource_use_end,550.8308436874344,2.0,13
65,Shared,depart,arrival_departure,550.8308436874344,,13
66,Non-Trauma,MINORS_examination_begins,resource_use,550.8308436874344,2.0,13
91,Non-Trauma,triage_complete,resource_use_end,551.1986634833547,2.0,13
91,Non-Trauma,MINORS_registration_wait_begins,queue,551.1986634833547,,13
96,Non-Trauma,triage_begins,resource_use,551.1986634833547,2.0,13
77,Trauma,TRAUMA_treatment_complete,resource_use_end,552.17077380631,4.0,13
77,Shared,depart,arrival_departure,552.17077380631,,13
121,Shared,arrival,arrival_departure,552.7577273281443,,13
121,Trauma,triage_wait_begins,queue,552.7577273281443,,13
90,Non-Trauma,MINORS_registration_complete,resource_use_end,555.4707649518257,1.0,13
90,Non-Trauma,MINORS_examination_wait_begins,queue,555.4707649518257,,13
94,Non-Trauma,MINORS_registration_begins,resource_use,555.4707649518257,1.0,13
96,Non-Trauma,triage_complete,resource_use_end,556.254010761079,2.0,13
96,Non-Trauma,MINORS_registration_wait_begins,queue,556.254010761079,,13
97,Non-Trauma,triage_begins,resource_use,556.254010761079,2.0,13
88,Non-Trauma,MINORS_registration_complete,resource_use_end,556.7834709272462,2.0,13
88,Non-Trauma,MINORS_examination_wait_begins,queue,556.7834709272462,,13
91,Non-Trauma,MINORS_registration_begins,resource_use,556.7834709272462,2.0,13
62,Non-Trauma,MINORS_treatment_complete,resource_use_end,557.5585670371961,1.0,13
62,Shared,depart,arrival_departure,557.5585670371961,,13
95,Trauma,triage_complete,resource_use_end,557.843133253878,1.0,13
95,Trauma,TRAUMA_stabilisation_wait_begins,queue,557.843133253878,,13
98,Non-Trauma,triage_begins,resource_use,557.843133253878,1.0,13
68,Non-Trauma,MINORS_examination_complete,resource_use_end,557.9289273309428,3.0,13
68,Non-Trauma,requires_treatment,attribute_assigned,557.9289273309428,,13
68,Non-Trauma,MINORS_treatment_wait_begins,queue,557.9289273309428,,13
68,Non-Trauma,MINORS_treatment_begins,resource_use,557.9289273309428,3.0,13
69,Non-Trauma,MINORS_examination_begins,resource_use,557.9289273309428,3.0,13
64,Trauma,TRAUMA_stabilisation_complete,resource_use_end,558.6346630239077,2.0,13
64,Trauma,TRAUMA_treatment_wait_begins,queue,558.6346630239077,,13
64,Trauma,TRAUMA_treatment_begins,resource_use,558.6346630239077,2.0,13
85,Trauma,TRAUMA_stabilisation_begins,resource_use,558.6346630239077,2.0,13
19,Trauma,TRAUMA_stabilisation_complete,resource_use_end,560.1022751784934,1.0,13
19,Trauma,TRAUMA_treatment_wait_begins,queue,560.1022751784934,,13
19,Trauma,TRAUMA_treatment_begins,resource_use,560.1022751784934,5.0,13
92,Trauma,TRAUMA_stabilisation_begins,resource_use,560.1022751784934,1.0,13
122,Shared,arrival,arrival_departure,560.4200487733466,,13
122,Non-Trauma,triage_wait_begins,queue,560.4200487733466,,13
123,Shared,arrival,arrival_departure,560.9112863115439,,13
123,Trauma,triage_wait_begins,queue,560.9112863115439,,13
97,Non-Trauma,triage_complete,resource_use_end,561.0294326136982,2.0,13
97,Non-Trauma,MINORS_registration_wait_begins,queue,561.0294326136982,,13
99,Non-Trauma,triage_begins,resource_use,561.0294326136982,2.0,13
124,Shared,arrival,arrival_departure,561.0851027106008,,13
124,Non-Trauma,triage_wait_begins,queue,561.0851027106008,,13
67,Non-Trauma,MINORS_examination_complete,resource_use_end,561.8448710179501,1.0,13
67,Non-Trauma,requires_treatment,attribute_assigned,561.8448710179501,,13
67,Non-Trauma,MINORS_treatment_wait_begins,queue,561.8448710179501,,13
67,Non-Trauma,MINORS_treatment_begins,resource_use,561.8448710179501,4.0,13
70,Non-Trauma,MINORS_examination_begins,resource_use,561.8448710179501,1.0,13
94,Non-Trauma,MINORS_registration_complete,resource_use_end,561.9653207506485,1.0,13
94,Non-Trauma,MINORS_examination_wait_begins,queue,561.9653207506485,,13
96,Non-Trauma,MINORS_registration_begins,resource_use,561.9653207506485,1.0,13
91,Non-Trauma,MINORS_registration_complete,resource_use_end,562.4972720841677,2.0,13
91,Non-Trauma,MINORS_examination_wait_begins,queue,562.4972720841677,,13
97,Non-Trauma,MINORS_registration_begins,resource_use,562.4972720841677,2.0,13
9,Trauma,TRAUMA_treatment_complete,resource_use_end,567.6975810196817,3.0,13
9,Shared,depart,arrival_departure,567.6975810196817,,13
96,Non-Trauma,MINORS_registration_complete,resource_use_end,568.9909446343579,1.0,13
96,Non-Trauma,MINORS_examination_wait_begins,queue,568.9909446343579,,13
66,Non-Trauma,MINORS_examination_complete,resource_use_end,569.1894387978267,2.0,13
66,Non-Trauma,requires_treatment,attribute_assigned,569.1894387978267,,13
66,Non-Trauma,MINORS_treatment_wait_begins,queue,569.1894387978267,,13
66,Non-Trauma,MINORS_treatment_begins,resource_use,569.1894387978267,2.0,13
71,Non-Trauma,MINORS_examination_begins,resource_use,569.1894387978267,2.0,13
125,Shared,arrival,arrival_departure,569.4698138665865,,13
125,Non-Trauma,triage_wait_begins,queue,569.4698138665865,,13
97,Non-Trauma,MINORS_registration_complete,resource_use_end,571.0098715266091,2.0,13
97,Non-Trauma,MINORS_examination_wait_begins,queue,571.0098715266091,,13
19,Trauma,TRAUMA_treatment_complete,resource_use_end,571.5077557968704,5.0,13
19,Shared,depart,arrival_departure,571.5077557968704,,13
68,Non-Trauma,MINORS_treatment_complete,resource_use_end,573.5188562881781,3.0,13
68,Shared,depart,arrival_departure,573.5188562881781,,13
99,Non-Trauma,triage_complete,resource_use_end,573.5422124950713,2.0,13
99,Non-Trauma,MINORS_registration_wait_begins,queue,573.5422124950713,,13
99,Non-Trauma,MINORS_registration_begins,resource_use,573.5422124950713,1.0,13
100,Trauma,triage_begins,resource_use,573.5422124950713,2.0,13
72,Trauma,TRAUMA_stabilisation_complete,resource_use_end,574.1705689002854,3.0,13
72,Trauma,TRAUMA_treatment_wait_begins,queue,574.1705689002854,,13
72,Trauma,TRAUMA_treatment_begins,resource_use,574.1705689002854,4.0,13
93,Trauma,TRAUMA_stabilisation_begins,resource_use,574.1705689002854,3.0,13
67,Non-Trauma,MINORS_treatment_complete,resource_use_end,575.0212364747598,4.0,13
67,Shared,depart,arrival_departure,575.0212364747598,,13
69,Non-Trauma,MINORS_examination_complete,resource_use_end,575.0217060641608,3.0,13
69,Shared,depart,arrival_departure,575.0217060641608,,13
74,Non-Trauma,MINORS_examination_begins,resource_use,575.0217060641608,3.0,13
83,Trauma,TRAUMA_stabilisation_complete,resource_use_end,576.0869324652629,4.0,13
83,Trauma,TRAUMA_treatment_wait_begins,queue,576.0869324652629,,13
83,Trauma,TRAUMA_treatment_begins,resource_use,576.0869324652629,3.0,13
95,Trauma,TRAUMA_stabilisation_begins,resource_use,576.0869324652629,4.0,13
100,Trauma,triage_complete,resource_use_end,577.4846483515856,2.0,13
100,Trauma,TRAUMA_stabilisation_wait_begins,queue,577.4846483515856,,13
101,Non-Trauma,triage_begins,resource_use,577.4846483515856,2.0,13
70,Non-Trauma,MINORS_examination_complete,resource_use_end,577.768188146549,1.0,13
70,Non-Trauma,requires_treatment,attribute_assigned,577.768188146549,,13
70,Non-Trauma,MINORS_treatment_wait_begins,queue,577.768188146549,,13
70,Non-Trauma,MINORS_treatment_begins,resource_use,577.768188146549,1.0,13
73,Non-Trauma,MINORS_examination_begins,resource_use,577.768188146549,1.0,13
99,Non-Trauma,MINORS_registration_complete,resource_use_end,580.7088845621087,1.0,13
99,Non-Trauma,MINORS_examination_wait_begins,queue,580.7088845621087,,13
98,Non-Trauma,triage_complete,resource_use_end,580.87492260227,1.0,13
98,Non-Trauma,MINORS_registration_wait_begins,queue,580.87492260227,,13
98,Non-Trauma,MINORS_registration_begins,resource_use,580.87492260227,2.0,13
102,Non-Trauma,triage_begins,resource_use,580.87492260227,1.0,13
126,Shared,arrival,arrival_departure,583.3167720850922,,13
126,Non-Trauma,triage_wait_begins,queue,583.3167720850922,,13
71,Non-Trauma,MINORS_examination_complete,resource_use_end,583.6776318714698,2.0,13
71,Non-Trauma,requires_treatment,attribute_assigned,583.6776318714698,,13
71,Non-Trauma,MINORS_treatment_wait_begins,queue,583.6776318714698,,13
71,Non-Trauma,MINORS_treatment_begins,resource_use,583.6776318714698,3.0,13
76,Non-Trauma,MINORS_examination_begins,resource_use,583.6776318714698,2.0,13
101,Non-Trauma,triage_complete,resource_use_end,583.8053692982982,2.0,13
101,Non-Trauma,MINORS_registration_wait_begins,queue,583.8053692982982,,13
101,Non-Trauma,MINORS_registration_begins,resource_use,583.8053692982982,1.0,13
103,Non-Trauma,triage_begins,resource_use,583.8053692982982,2.0,13
66,Non-Trauma,MINORS_treatment_complete,resource_use_end,584.4096833390819,2.0,13
66,Shared,depart,arrival_departure,584.4096833390819,,13
103,Non-Trauma,triage_complete,resource_use_end,586.2849430982767,2.0,13
103,Non-Trauma,MINORS_registration_wait_begins,queue,586.2849430982767,,13
104,Trauma,triage_begins,resource_use,586.2849430982767,2.0,13
74,Non-Trauma,MINORS_examination_complete,resource_use_end,589.6682621717756,3.0,13
74,Shared,depart,arrival_departure,589.6682621717756,,13
78,Non-Trauma,MINORS_examination_begins,resource_use,589.6682621717756,3.0,13
98,Non-Trauma,MINORS_registration_complete,resource_use_end,589.7222023603518,2.0,13
98,Non-Trauma,MINORS_examination_wait_begins,queue,589.7222023603518,,13
103,Non-Trauma,MINORS_registration_begins,resource_use,589.7222023603518,2.0,13
104,Trauma,triage_complete,resource_use_end,590.0592786896933,2.0,13
104,Trauma,TRAUMA_stabilisation_wait_begins,queue,590.0592786896933,,13
105,Trauma,triage_begins,resource_use,590.0592786896933,2.0,13
101,Non-Trauma,MINORS_registration_complete,resource_use_end,590.1672939349202,1.0,13
101,Non-Trauma,MINORS_examination_wait_begins,queue,590.1672939349202,,13
102,Non-Trauma,triage_complete,resource_use_end,591.6401893274086,1.0,13
102,Non-Trauma,MINORS_registration_wait_begins,queue,591.6401893274086,,13
102,Non-Trauma,MINORS_registration_begins,resource_use,591.6401893274086,1.0,13
106,Non-Trauma,triage_begins,resource_use,591.6401893274086,1.0,13
64,Trauma,TRAUMA_treatment_complete,resource_use_end,592.2139979484423,2.0,13
64,Shared,depart,arrival_departure,592.2139979484423,,13
127,Shared,arrival,arrival_departure,593.5571600810441,,13
127,Non-Trauma,triage_wait_begins,queue,593.5571600810441,,13
70,Non-Trauma,MINORS_treatment_complete,resource_use_end,593.6846891623447,1.0,13
70,Shared,depart,arrival_departure,593.6846891623447,,13
92,Trauma,TRAUMA_stabilisation_complete,resource_use_end,594.4611791457131,1.0,13
